Date,Domestic_Aviation,Ground_Transport,Industry,International_Aviation,Power,Residential,snp_500
2022-09-12,0.411639,3.83662,2.72222,0.196332,4.40418,0.573993,4110.41015625
2022-09-13,0.43477,4.6166,2.81199,0.183359,4.5494,0.475003,3932.68994140625
2022-09-14,0.428918,4.72707,2.64544,0.183691,4.27996,0.397307,3946.010009765625
2022-09-15,0.449498,4.7663,2.48592,0.201282,4.02188,0.6105,3901.35009765625
2022-09-16,0.458189,4.70262,2.48158,0.19286,4.01485,1.01485,3873.330078125
2022-09-19,0.407259,3.88949,2.56699,0.192218,4.15303,0.330337,3899.889892578125
2022-09-20,0.435546,4.59164,2.85703,0.186144,4.62228,0.364082,3855.929931640625
2022-09-21,0.428103,4.72926,2.91313,0.188849,4.71304,0.52478,3789.929931640625
2022-09-22,0.43992,4.74667,2.8534,0.197022,4.6164,1.44951,3757.989990234375
2022-09-23,0.462009,4.69645,2.65765,0.201695,4.29972,4.26794,3693.22998046875
2022-09-26,0.416442,3.76751,2.20278,0.193346,3.5638,1.98802,3655.0400390625
2022-09-27,0.435647,4.54872,2.45445,0.185686,3.97096,3.41207,3647.2900390625
2022-09-28,0.399173,4.6802,2.30226,0.182635,3.72474,4.72331,3719.0400390625
2022-09-29,0.408167,4.59916,2.2636,0.190861,3.6622,4.48264,3640.469970703125
2022-09-30,0.423836,4.60893,2.17698,0.194343,3.52206,4.91326,3585.6201171875
2022-10-03,0.408964,3.93126,2.46076,0.191966,3.33559,1.34977,3678.429931640625
2022-10-04,0.429331,4.73574,2.76477,0.181752,3.74768,1.42912,3790.929931640625
2022-10-05,0.429133,4.79621,2.86727,0.180699,3.88663,1.02139,3783.280029296875
2022-10-06,0.442325,4.8114,2.92826,0.18816,3.9693,0.675535,3744.52001953125
2022-10-07,0.451578,4.82413,2.84762,0.184331,3.85998,1.06444,3639.659912109375
2022-10-10,0.411796,3.59944,2.63348,0.19161,3.56971,1.41942,3612.389892578125
2022-10-11,0.436375,4.45751,2.79959,0.180052,3.79488,1.0328,3588.840087890625
2022-10-12,0.427611,4.73561,2.56662,0.182259,3.47909,0.809367,3577.030029296875
2022-10-13,0.448938,4.76283,2.7691,0.190315,3.75355,1.1158,3669.909912109375
2022-10-14,0.460132,4.69202,2.77122,0.193636,3.75642,1.63067,3583.070068359375
2022-10-17,0.413648,3.74181,2.52788,0.194637,3.42657,2.08007,3677.949951171875
2022-10-18,0.437828,4.58255,2.77978,0.182321,3.76803,3.16423,3719.97998046875
2022-10-19,0.437031,4.75323,2.92551,0.191104,3.96557,3.63914,3695.159912109375
2022-10-20,0.455858,4.7297,2.86137,0.192342,3.87862,3.02166,3665.780029296875
2022-10-21,0.457926,4.69202,2.77775,0.195167,3.76527,2.07119,3752.75
2022-10-24,0.407606,3.74181,2.11928,0.195774,2.87271,1.28099,3797.340087890625
2022-10-25,0.426798,4.58255,2.52427,0.183654,3.42169,1.36051,3859.110107421875
2022-10-26,0.432858,4.75323,2.62527,0.185115,3.55858,1.85706,3830.60009765625
2022-10-27,0.456232,4.7297,2.58469,0.191592,3.50358,2.42387,3807.300048828125
2022-10-28,0.449904,4.71851,2.50446,0.190616,3.39483,2.66026,3901.06005859375
2022-10-31,0.395443,3.71746,2.69492,0.182258,3.653,1.72886,3871.97998046875
2022-11-01,0.416551,4.82889,2.75749,0.178932,3.7625,0.803217,3856.10009765625
2022-11-02,0.433329,4.80988,2.57046,0.173125,3.50731,0.934324,3759.68994140625
2022-11-03,0.445959,4.86189,2.38446,0.18674,3.25352,1.15502,3719.889892578125
2022-11-04,0.439622,4.80796,2.31013,0.181088,3.1521,1.11495,3770.550048828125
2022-11-07,0.402155,3.78793,2.26927,0.183405,3.09634,1.02638,3806.800048828125
2022-11-08,0.422028,4.6651,2.61304,0.175086,3.56541,1.47497,3828.110107421875
2022-11-09,0.425389,4.87364,2.41635,0.173333,3.29703,1.62634,3748.570068359375
2022-11-10,0.419699,4.88556,2.39387,0.180422,3.26635,1.32565,3956.3701171875
2022-11-11,0.431296,4.79115,2.39372,0.181604,3.26616,1.56722,3992.929931640625
2022-11-14,0.412853,3.72429,2.66178,0.182625,3.63192,3.38709,3957.25
2022-11-15,0.433824,4.84737,3.11364,0.171585,4.24846,3.39254,3991.72998046875
2022-11-16,0.435696,4.97351,3.21681,0.178748,4.38923,3.21307,3958.7900390625
2022-11-17,0.450973,4.97282,3.16423,0.189943,4.31748,3.53235,3946.56005859375
2022-11-18,0.457555,4.99826,3.04133,0.186084,4.1498,3.82949,3965.340087890625
2022-11-21,0.427853,3.57724,3.0436,0.18301,4.15289,3.69818,3949.93994140625
2022-11-22,0.459449,4.63875,3.319,0.175652,4.52867,3.08561,4003.580078125
2022-11-23,0.470329,4.79271,3.06197,0.175319,4.17796,2.66358,4027.260009765625
2022-11-25,0.301813,1.85146,2.37152,0.168693,3.23587,2.17045,4026.1201171875
2022-11-28,0.443074,3.63657,2.49766,0.187605,3.40798,2.33706,3963.93994140625
2022-11-29,0.450515,4.63875,2.58564,0.179922,3.52802,2.5029,3957.6298828125
2022-11-30,0.439541,4.91688,2.56051,0.175694,3.49374,2.81615,4080.110107421875
2022-12-01,0.455472,4.5544,2.26627,0.187495,3.95222,3.05873,4076.570068359375
2022-12-02,0.458199,4.56143,2.23797,0.182267,3.90287,2.62796,4071.699951171875
2022-12-05,0.416415,3.44742,2.13189,0.186107,3.71787,2.55808,3998.840087890625
2022-12-06,0.440446,4.43569,2.30106,0.182993,4.01289,2.16054,3941.260009765625
2022-12-07,0.436477,4.61744,2.40778,0.177539,4.19901,1.81748,3933.919921875
2022-12-08,0.469503,4.64454,2.35455,0.18798,4.10618,1.97542,3963.510009765625
2022-12-09,0.457951,4.56056,2.31087,0.18386,4.03,2.28494,3934.3798828125
2022-12-12,0.400879,3.58923,2.17852,0.184063,3.79918,2.59796,3990.56005859375
2022-12-13,0.437481,4.47158,2.18613,0.176691,3.81246,2.81913,4019.64990234375
2022-12-14,0.449697,4.6237,2.25978,0.17839,3.94091,2.86846,3995.320068359375
2022-12-15,0.447091,4.72945,2.3983,0.192038,4.18247,2.91695,3895.75
2022-12-16,0.478121,4.73019,2.42422,0.185576,4.22767,3.06442,3852.360107421875
2022-12-19,0.430969,3.42455,2.57202,0.197169,4.48543,3.80542,3817.659912109375
2022-12-20,0.45974,4.49918,2.87211,0.190828,5.00876,3.52912,3821.6201171875
2022-12-21,0.470779,4.59579,2.9591,0.1907,5.16047,3.69792,3878.43994140625
2022-12-22,0.451085,4.76401,2.87356,0.194988,5.0113,3.62614,3822.389892578125
2022-12-23,0.375265,4.89642,2.84048,0.179047,4.9536,4.65924,3844.820068359375
2022-12-27,0.372988,3.38789,3.10162,0.184068,5.40902,3.67472,3829.25
2022-12-28,0.424474,3.96892,2.73201,0.18258,4.76443,2.96674,3783.219970703125
2022-12-29,0.434112,4.0283,2.28006,0.187854,3.97627,2.12727,3849.280029296875
2022-12-30,0.44193,4.1374,2.10197,0.18771,3.66569,1.91185,3839.5
2023-01-03,0.402779,3.63584,2.26041,0.177251,3.3762,2.06362,3824.139892578125
2023-01-04,0.421974,4.50617,2.35585,0.180651,3.51875,2.02388,3852.969970703125
2023-01-05,0.429561,4.57202,2.37308,0.188257,3.54449,2.49198,3808.10009765625
2023-01-06,0.435761,4.49663,2.54111,0.191661,3.79547,2.99198,3895.080078125
2023-01-09,0.407434,3.47205,2.47352,0.189746,3.69451,3.10603,3892.090087890625
2023-01-10,0.421803,4.50215,2.52812,0.182268,3.77606,2.90504,3919.25
2023-01-11,0.397684,4.6398,2.69938,0.174628,4.03186,2.78379,3969.610107421875
2023-01-12,0.43952,4.66051,2.49192,0.184982,3.72199,2.43096,3983.169921875
2023-01-13,0.445992,4.69888,2.37979,0.186379,3.55451,2.90266,3999.090087890625
2023-01-17,0.425763,4.29656,2.51301,0.178267,3.75349,2.61444,3990.969970703125
2023-01-18,0.41323,4.72166,2.55427,0.172767,3.81513,2.50584,3928.860107421875
2023-01-19,0.432272,4.79613,2.37977,0.17981,3.55449,2.67173,3898.85009765625
2023-01-20,0.447856,4.68479,2.46028,0.186299,3.67473,3.09075,3972.610107421875
2023-01-23,0.400625,3.85181,2.69348,0.176171,4.02304,3.61215,4019.81005859375
2023-01-24,0.420027,4.45356,2.78844,0.166169,4.16488,3.63711,4016.949951171875
2023-01-25,0.40847,4.75248,2.90029,0.166113,4.33195,3.44923,4016.219970703125
2023-01-26,0.427688,4.72859,2.73334,0.173063,4.08258,3.43493,4060.429931640625
2023-01-27,0.445868,4.68004,2.77723,0.177054,4.14814,3.75141,4070.56005859375
2023-01-30,0.39065,3.60148,2.54784,0.175638,3.80552,3.85657,4017.77001953125
2023-01-31,0.382073,4.59813,3.14505,0.163513,4.69753,4.36265,4076.60009765625
2023-02-01,0.374843,4.56804,3.95619,0.162375,4.94019,5.00117,4119.2099609375
2023-02-02,0.398359,4.59906,3.94694,0.169148,4.92865,4.63369,4179.759765625
2023-02-03,0.439878,4.53218,3.71089,0.17833,4.63388,4.90838,4136.47998046875
2023-02-06,0.416311,3.54574,2.81883,0.180078,3.51994,3.05034,4111.080078125
2023-02-07,0.433003,4.52819,2.62303,0.170181,3.27545,3.01447,4164.0
2023-02-08,0.423021,4.56804,2.81034,0.16667,3.50934,2.84601,4117.85986328125
2023-02-09,0.439337,4.59906,2.85985,0.179791,3.57116,2.67658,4081.5
2023-02-10,0.456387,4.58418,2.5859,0.177058,3.22908,2.76049,4090.4599609375
2023-02-13,0.410127,3.35208,2.62238,0.177945,3.27463,3.03542,4137.2900390625
2023-02-14,0.429298,4.56149,2.63998,0.173635,3.29661,2.68777,4136.1298828125
2023-02-15,0.427642,4.86007,2.42926,0.171007,3.03348,2.35941,4147.60009765625
2023-02-16,0.439264,4.66585,2.41486,0.186048,3.01549,2.72028,4090.409912109375
2023-02-17,0.460827,4.62213,2.68763,0.173166,3.35611,3.51378,4079.090087890625
2023-02-21,0.442568,4.18724,2.5445,0.179431,3.17739,2.40486,3997.340087890625
2023-02-22,0.422955,4.68551,2.5121,0.17252,3.13693,2.80322,3991.050048828125
2023-02-23,0.427355,4.87671,2.61258,0.180962,3.26239,3.02651,4012.320068359375
2023-02-24,0.451515,4.69027,2.85962,0.186222,3.57088,3.61293,3970.0400390625
2023-02-27,0.422714,3.75187,2.44254,0.193038,3.05006,2.73705,3982.239990234375
2023-02-28,0.436456,4.7465,2.60463,0.177326,3.25247,2.65782,3970.14990234375
2023-03-01,0.442634,4.78484,2.62946,0.176385,3.45612,2.46924,3951.389892578125
2023-03-02,0.445479,4.82909,2.60663,0.191932,3.42611,2.45714,3981.35009765625
2023-03-03,0.449859,4.71009,2.61281,0.185188,3.43424,2.69002,4045.639892578125
2023-03-06,0.429653,3.9188,2.11309,0.193271,2.77741,2.23181,4048.419921875
2023-03-07,0.442992,4.62838,2.52674,0.180721,3.3211,2.43392,3986.3701171875
2023-03-08,0.437722,4.77086,2.72329,0.18183,3.57945,2.85038,3992.010009765625
2023-03-09,0.45512,4.7649,2.86716,0.193305,3.76855,2.75797,3918.320068359375
2023-03-10,0.466468,4.808,2.82551,0.19286,3.7138,2.74735,3861.590087890625
2023-03-13,0.431363,3.68915,2.57737,0.193411,3.38766,3.06236,3855.760009765625
2023-03-14,0.446198,4.56605,3.01612,0.183403,3.96434,3.38181,3919.2900390625
2023-03-15,0.450265,4.61508,2.95144,0.179795,3.87933,3.10674,3891.929931640625
2023-03-16,0.466563,4.6586,2.57448,0.198162,3.38385,2.46725,3960.280029296875
2023-03-17,0.466345,4.73867,2.43847,0.191413,3.20509,2.5694,3916.639892578125
2023-03-20,0.434278,3.66686,2.74934,0.194985,3.61369,3.38008,3951.570068359375
2023-03-21,0.450689,4.56225,2.78591,0.188734,3.66176,2.64283,4002.8701171875
2023-03-22,0.449339,4.71014,2.62671,0.18641,3.45251,2.07498,3936.969970703125
2023-03-23,0.45647,4.71921,2.60323,0.192614,3.42164,1.69301,3948.719970703125
2023-03-24,0.46751,4.71567,2.65123,0.196118,3.48473,2.04745,3970.989990234375
2023-03-27,0.430158,3.99161,2.35605,0.191949,3.09676,2.18778,3977.530029296875
2023-03-28,0.452454,4.54569,2.76832,0.200268,3.63864,2.3465,3971.27001953125
2023-03-29,0.452073,4.69152,2.64032,0.204701,3.4704,2.56334,4027.81005859375
2023-03-30,0.459586,4.72902,2.50998,0.207972,3.29908,2.61216,4050.830078125
2023-03-31,0.455388,4.74475,2.28935,0.199265,3.00908,1.91537,4109.31005859375
2023-04-03,0.422595,3.81394,2.36345,0.204261,2.70173,2.47507,4124.509765625
2023-04-04,0.44782,4.52052,2.83019,0.200806,3.23528,1.94851,4100.60009765625
2023-04-05,0.433292,4.61183,2.76759,0.192607,3.16372,1.88151,4090.3798828125
2023-04-06,0.467906,4.63484,2.90082,0.205359,3.31601,2.44183,4105.02001953125
2023-04-10,0.432469,3.19125,2.44117,0.204347,2.79058,1.73232,4109.10986328125
2023-04-11,0.453154,4.51218,2.83191,0.193281,3.23724,1.08423,4108.93994140625
2023-04-12,0.444799,4.6534,2.53884,0.194516,2.90223,0.613886,4091.949951171875
2023-04-13,0.447989,4.70556,2.48495,0.206237,2.84062,0.692508,4146.22021484375
2023-04-14,0.459193,4.66916,2.63995,0.199125,3.0178,0.763245,4137.64013671875
2023-04-17,0.424567,3.81338,2.41204,0.210371,2.75728,2.06909,4151.31982421875
2023-04-18,0.451903,4.54838,2.49048,0.207122,2.84694,2.12305,4154.8701171875
2023-04-19,0.410164,4.69648,2.49224,0.185304,2.84896,1.93221,4154.52001953125
2023-04-20,0.452658,4.72285,2.58027,0.206136,2.94959,1.44072,4129.7900390625
2023-04-21,0.46475,4.71955,2.77483,0.20015,3.17199,1.26279,4133.52001953125
2023-04-24,0.425862,3.70344,2.8154,0.205709,3.21837,2.52345,4137.0400390625
2023-04-25,0.447104,4.53535,2.91593,0.233179,3.33329,2.30904,4071.6298828125
2023-04-26,0.438455,4.68901,2.94336,0.196691,3.36465,2.09406,4055.989990234375
2023-04-27,0.457237,4.70544,3.00801,0.212479,3.43854,1.64352,4135.35009765625
2023-04-28,0.465294,4.70525,2.96016,0.20558,3.38385,1.38282,4169.47998046875
2023-05-01,0.424141,3.92167,2.10707,0.201634,2.63179,3.96076,4167.8701171875
2023-05-02,0.443595,4.70665,2.32479,0.20017,2.90372,4.24833,4119.580078125
2023-05-03,0.444066,4.76933,2.48473,0.196507,3.10349,4.17031,4090.75
2023-05-04,0.455957,4.80259,2.61409,0.207284,3.26507,3.52582,4061.219970703125
2023-05-05,0.466096,4.76584,2.47322,0.201344,3.08911,2.72584,4136.25
2023-05-08,0.431214,3.85875,2.29643,0.209013,2.8683,1.25427,4138.1201171875
2023-05-09,0.446239,4.67405,2.79216,0.201021,3.48747,1.54313,4119.169921875
2023-05-10,0.447309,4.82639,2.66127,0.19987,3.32399,1.60709,4137.64013671875
2023-05-11,0.461748,4.86323,2.57749,0.212266,3.21934,0.848375,4130.6201171875
2023-05-12,0.467567,4.84059,2.70542,0.204635,3.37913,0.48586,4124.080078125
2023-05-15,0.428875,3.91925,2.55836,0.208022,3.19545,1.14638,4136.27978515625
2023-05-16,0.447972,4.67404,2.93043,0.207692,3.66017,0.48627,4109.89990234375
2023-05-17,0.450408,4.87102,3.02128,0.202117,3.77365,1.28918,4158.77001953125
2023-05-18,0.465089,4.85259,2.87112,0.21025,3.5861,2.00304,4198.0498046875
2023-05-19,0.467312,4.82747,2.78743,0.213127,3.48156,1.05264,4191.97998046875
2023-05-22,0.43036,3.9087,2.57117,0.210473,3.21146,0.557889,4192.6298828125
2023-05-23,0.456132,4.6534,2.90335,0.208352,3.62636,0.683476,4145.580078125
2023-05-24,0.448291,4.82607,2.92462,0.198769,3.65292,0.811396,4115.240234375
2023-05-25,0.478856,4.83548,2.74772,0.218406,3.43196,1.51538,4151.27978515625
2023-05-26,0.494282,4.77713,2.52131,0.20961,3.14917,1.32773,4205.4501953125
2023-05-30,0.42179,3.5134,2.58365,0.21086,3.22704,0.539358,4205.52001953125
2023-05-31,0.445836,4.68789,2.98173,0.203921,3.72426,0.550003,4179.830078125
2023-06-01,0.460276,4.93339,2.4624,0.212988,3.77376,1.42081,4221.02001953125
2023-06-02,0.472219,4.97076,2.62351,0.215279,4.02067,1.10506,4282.3701171875
2023-06-05,0.441234,3.85975,2.4255,0.218607,3.71721,1.71996,4273.7900390625
2023-06-06,0.460455,4.70007,2.69227,0.213232,4.12605,1.39128,4283.85009765625
2023-06-07,0.460041,4.87476,2.73221,0.206789,4.18726,1.99281,4267.52001953125
2023-06-08,0.471617,4.84667,2.70424,0.221094,4.14439,2.36285,4293.93017578125
2023-06-09,0.477772,4.81262,2.65876,0.214955,4.07469,1.93974,4298.85986328125
2023-06-12,0.431432,3.90313,2.30347,0.214442,3.5302,2.24442,4338.93017578125
2023-06-13,0.464962,4.61919,2.57257,0.217615,3.9426,2.12135,4369.009765625
2023-06-14,0.457531,4.87275,2.62031,0.214828,4.01577,1.65271,4372.58984375
2023-06-15,0.472593,4.83607,2.74218,0.223524,4.20254,1.30063,4425.83984375
2023-06-16,0.475097,4.84125,2.71578,0.220656,4.16208,1.48056,4409.58984375
2023-06-20,0.461125,4.48965,2.74206,0.214983,4.20235,1.13913,4388.7099609375
2023-06-21,0.455291,4.81105,2.78633,0.216563,4.2702,0.967852,4365.68994140625
2023-06-22,0.469289,4.86186,2.80819,0.225144,4.30369,0.981198,4381.89013671875
2023-06-23,0.477296,4.84125,2.84699,0.21648,4.36317,0.573713,4348.330078125
2023-06-26,0.425989,3.79997,2.73165,0.21457,4.18641,0.370237,4328.81982421875
2023-06-27,0.439746,4.61348,3.02027,0.214597,4.62873,0.378824,4378.41015625
2023-06-28,0.442951,4.76013,2.9846,0.213569,4.57406,0.329812,4376.85986328125
2023-06-29,0.467484,4.78532,3.07671,0.223092,4.71522,0.220146,4396.43994140625
2023-06-30,0.484557,4.81411,3.2234,0.220895,4.94004,0.258442,4450.3798828125
2023-07-03,0.411394,2.97931,2.38618,0.224295,4.87817,0.782112,4455.58984375
2023-07-05,0.408539,3.39334,2.34864,0.214376,4.80141,2.75036,4446.81982421875
2023-07-06,0.473264,4.4027,2.58067,0.228201,5.27575,2.37293,4411.58984375
2023-07-07,0.464629,4.51302,2.55565,0.217786,5.22461,2.26195,4398.9501953125
2023-07-10,0.431121,3.70757,2.22187,0.222877,4.54226,1.55751,4409.52978515625
2023-07-11,0.477829,4.53107,2.4151,0.222471,4.93728,1.30063,4439.259765625
2023-07-12,0.471441,4.70083,2.48277,0.218858,5.07563,1.14569,4472.16015625
2023-07-13,0.481918,4.74017,2.58703,0.22676,5.28877,0.653123,4510.0400390625
2023-07-14,0.473395,4.70612,2.71316,0.220154,5.54661,0.527719,4505.419921875
2023-07-17,0.443261,3.66451,2.4185,0.223948,4.94423,0.625373,4522.7900390625
2023-07-18,0.464629,4.50898,2.59287,0.218536,5.3007,0.637073,4554.97998046875
2023-07-19,0.470001,4.73436,2.58853,0.220799,5.29183,0.825752,4565.72021484375
2023-07-20,0.481123,4.76021,2.65342,0.228655,5.4245,0.752175,4534.8701171875
2023-07-21,0.48255,4.78035,2.71183,0.224682,5.54391,0.673824,4536.33984375
2023-07-24,0.454084,3.84706,2.43853,0.224054,4.98518,0.465097,4554.64013671875
2023-07-25,0.46586,4.5051,2.6266,0.221276,5.36967,0.601919,4567.4599609375
2023-07-26,0.464734,4.70775,2.68219,0.216702,5.4833,0.529948,4566.75
2023-07-27,0.483952,4.76021,2.78044,0.231683,5.68416,0.572825,4537.41015625
2023-07-28,0.482498,4.72053,2.8873,0.221779,5.90262,0.587366,4582.22998046875
2023-07-31,0.451149,3.85555,2.48673,0.226604,5.08373,0.629631,4588.9599609375
2023-08-01,0.469867,4.53655,2.66804,0.21953,5.32186,0.937431,4576.72998046875
2023-08-02,0.467562,4.72573,2.6269,0.219701,5.23979,1.26912,4513.39013671875
2023-08-03,0.477602,4.74802,2.64587,0.230279,5.27764,0.878817,4501.89013671875
2023-08-04,0.485525,4.71124,2.66278,0.220202,5.31137,0.662371,4478.02978515625
2023-08-07,0.433691,3.83974,2.42261,0.222897,4.83231,0.76824,4518.43994140625
2023-08-08,0.45939,4.58307,2.63661,0.218302,5.25918,0.794269,4499.3798828125
2023-08-09,0.469841,4.77879,2.58004,0.224729,5.14634,0.838074,4467.7099609375
2023-08-10,0.475864,4.79547,2.61844,0.223471,5.22292,0.687853,4468.830078125
2023-08-11,0.486512,4.75174,2.61226,0.227032,5.2106,0.599069,4464.0498046875
2023-08-14,0.443055,3.9265,2.53641,0.224376,5.0593,1.03635,4489.72021484375
2023-08-15,0.465282,4.70911,2.68189,0.220422,5.34949,0.368364,4437.85986328125
2023-08-16,0.4662,4.8304,2.69459,0.216179,5.37483,0.253823,4404.330078125
2023-08-17,0.468283,4.879,2.53908,0.227608,5.06463,0.276227,4370.35986328125
2023-08-18,0.475537,4.84607,2.55214,0.22113,5.09069,0.55198,4369.7099609375
2023-08-21,0.427402,3.89148,2.61285,0.223346,5.21177,0.649347,4399.77001953125
2023-08-22,0.462075,4.59498,2.86424,0.2209,5.71321,0.909356,4387.5498046875
2023-08-23,0.459312,4.80271,2.81199,0.21684,5.609,1.20946,4436.009765625
2023-08-24,0.467187,4.85894,2.83059,0.230216,5.64609,0.82145,4376.31005859375
2023-08-25,0.470308,4.82505,2.90362,0.217669,5.79176,0.681663,4405.7099609375
2023-08-28,0.437458,4.08106,2.51106,0.220507,5.00874,1.48801,4433.31005859375
2023-08-29,0.450406,4.59498,2.61668,0.219669,5.21941,0.973548,4497.6298828125
2023-08-30,0.435821,4.80271,2.57245,0.216573,5.13119,2.27062,4514.8701171875
2023-08-31,0.470516,4.85894,2.37692,0.223487,4.74117,4.30591,4507.66015625
2023-09-01,0.470179,4.62751,2.75174,0.215805,4.41735,0.435398,4515.77001953125
2023-09-05,0.429948,3.61027,2.85757,0.223384,4.58723,0.401713,4496.830078125
2023-09-06,0.43441,4.65735,3.28708,0.209283,5.27672,0.321158,4465.47998046875
2023-09-07,0.447011,4.72483,3.39093,0.224801,5.44343,0.388668,4451.14013671875
2023-09-08,0.451247,4.67115,3.24671,0.212018,5.21191,0.457351,4457.490234375
2023-09-11,0.429234,3.88667,2.79547,0.215792,4.48754,0.592634,4487.4599609375
2023-09-12,0.450161,4.61816,2.98245,0.219374,4.7877,0.975684,4461.89990234375
2023-09-13,0.438716,4.74156,2.94431,0.212892,4.72648,1.39485,4467.43994140625
2023-09-14,0.462696,4.72538,2.82145,0.218738,4.52925,1.49585,4505.10009765625
2023-09-15,0.474727,4.71184,2.66479,0.214184,4.27777,1.59286,4450.31982421875
2023-09-18,0.440764,4.49044,2.39112,0.214902,3.83845,1.24832,4453.52978515625
2023-09-19,0.454324,4.70168,2.34567,0.215759,3.76547,1.62415,4443.9501953125
2023-09-20,0.439442,4.7558,2.33138,0.211846,3.74254,1.18156,4402.2001953125
2023-09-21,0.467878,4.75197,2.51703,0.219843,4.04057,1.52483,4330.0
2023-09-22,0.477414,4.68286,2.52936,0.213994,4.06036,1.67929,4320.06005859375
2023-09-25,0.438067,4.45001,2.41038,0.211542,3.86935,1.55919,4337.43994140625
2023-09-26,0.45358,4.70518,2.69585,0.213611,4.32763,2.01716,4273.52978515625
2023-09-27,0.445791,4.75214,2.62748,0.212501,4.21787,2.40948,4274.509765625
2023-09-28,0.466144,4.77496,2.50223,0.21866,4.01681,2.61669,4299.7001953125
2023-09-29,0.470249,4.7284,2.35853,0.214132,3.78613,2.10239,4288.0498046875
2023-10-02,0.440612,4.59791,2.64099,0.212368,3.57405,0.353157,4288.39013671875
2023-10-03,0.449439,4.85349,2.87434,0.211354,3.88984,0.299987,4229.4501953125
2023-10-04,0.438576,4.88254,2.9124,0.204628,3.94134,0.239649,4263.75
2023-10-05,0.457592,4.93099,3.09165,0.216074,4.18393,0.271944,4258.18994140625
2023-10-06,0.477519,4.8249,2.90926,0.21097,3.93711,0.602704,4308.5
2023-10-09,0.441172,4.28703,2.3285,0.210889,3.15115,1.95023,4335.66015625
2023-10-10,0.460593,4.79528,2.6588,0.208614,3.59816,1.70533,4358.240234375
2023-10-11,0.456205,4.86071,2.62518,0.208024,3.55266,1.49599,4376.9501953125
2023-10-12,0.468559,4.89126,2.42892,0.215685,3.28706,1.30479,4349.60986328125
2023-10-13,0.484556,4.82346,2.42433,0.212025,3.28084,1.39302,4327.77978515625
2023-10-16,0.448619,4.54803,2.24573,0.21314,3.03914,2.4188,4373.6298828125
2023-10-17,0.464946,4.78316,2.72024,0.21301,3.68129,2.27667,4373.2001953125
2023-10-18,0.459788,4.82199,2.48447,0.209489,3.36224,1.75849,4314.60009765625
2023-10-19,0.477663,4.81944,2.4295,0.219068,3.28784,1.46668,4278.0
2023-10-20,0.478967,4.80163,2.70663,0.209183,3.66288,1.11506,4224.16015625
2023-10-23,0.445685,4.49998,2.33054,0.213962,3.15392,2.09217,4217.0400390625
2023-10-24,0.457764,4.83015,2.48604,0.21087,3.36436,1.59075,4247.68017578125
2023-10-25,0.450797,4.86004,2.55143,0.207869,3.45285,1.07653,4186.77001953125
2023-10-26,0.469345,4.89265,2.75773,0.214699,3.73204,0.853387,4137.22998046875
2023-10-27,0.48002,4.80046,2.6292,0.213051,3.55809,1.11978,4117.3701171875
2023-10-30,0.4283,4.58155,2.46796,0.203367,3.33989,3.83569,4166.81982421875
2023-10-31,0.42712,4.80099,2.85202,0.200042,3.85964,4.79711,4193.7998046875
2023-11-01,0.427318,4.7185,2.93404,0.194861,3.90249,2.88213,4237.85986328125
2023-11-02,0.462922,4.676,2.87073,0.206024,3.81829,2.69463,4317.77978515625
2023-11-03,0.471862,4.68223,2.82508,0.201987,3.75758,1.92646,4358.33984375
2023-11-06,0.432928,4.33799,2.25468,0.207828,2.9989,1.13437,4365.97998046875
2023-11-07,0.452793,4.62461,2.46732,0.203044,3.28172,0.907204,4378.3798828125
2023-11-08,0.449172,4.7255,2.48131,0.197068,3.30033,1.34723,4382.77978515625
2023-11-09,0.45657,4.76226,2.48991,0.207363,3.31177,1.47951,4347.35009765625
2023-11-10,0.464981,4.59546,2.59303,0.202227,3.44893,1.88838,4415.240234375
2023-11-13,0.435988,4.33536,2.56874,0.206883,3.41662,2.09591,4411.5498046875
2023-11-14,0.452938,4.6805,2.78937,0.200616,3.71007,1.91601,4495.7001953125
2023-11-15,0.452765,4.7278,2.69391,0.199483,3.5831,1.88335,4502.8798828125
2023-11-16,0.466019,4.76226,2.81137,0.211362,3.73934,1.48743,4508.240234375
2023-11-17,0.47782,4.59546,2.41683,0.210093,3.21457,1.30847,4514.02001953125
2023-11-20,0.443873,4.33536,2.30952,0.210478,3.07184,2.24672,4547.3798828125
2023-11-21,0.470651,4.6805,2.53005,0.205919,3.36515,2.33353,4538.18994140625
2023-11-22,0.486851,4.7278,2.60704,0.198666,3.46757,2.30865,4556.6201171875
2023-11-24,0.302583,4.59546,2.26001,0.193343,3.00598,2.94189,4559.33984375
2023-11-27,0.467225,4.33536,2.64416,0.211577,3.51693,3.37093,4550.43017578125
2023-11-28,0.473152,4.6805,3.13232,0.207398,4.16622,3.83554,4554.89013671875
2023-11-29,0.454049,4.7278,3.19907,0.203231,4.255,3.81912,4550.580078125
2023-11-30,0.465065,4.76226,3.08296,0.209742,4.10057,2.95957,4567.7998046875
2023-12-01,0.471147,4.92165,2.60005,0.207356,3.82798,2.53035,4594.6298828125
2023-12-04,0.435629,4.4786,2.33144,0.211627,3.43251,2.37044,4569.77978515625
2023-12-05,0.454608,4.88039,2.67749,0.20642,3.94199,2.63658,4567.18017578125
2023-12-06,0.450073,4.88012,2.78395,0.200739,4.09874,2.83839,4549.33984375
